photo_id,filename,capture_date,file_type,file_size_mb,camera_model,lens_model,focal_length,aperture,shutter_speed,iso,location,time_of_day,folder_path,collections,keywords,color_label,star_rating,flag_status,has_edits,edit_count,last_modified_date,shoot_id,genre
photo_002988,IMG_2988.NEF,2022-03-24 02:10:49,NEF,31.29,Nikon Z6 II,50mm f/1.8,50,1.4,0.00625,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""model"", ""people"", ""portrait""]",yellow,0,unflagged,False,0,2022-03-24 02:10:49.000000,19,portrait
photo_002989,IMG_2989.NEF,2022-03-24 01:25:30,NEF,29.85,Nikon Z6 II,50mm f/1.8,35,1.8,0.005,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""people"", ""natural light"", ""headshot"", ""studio""]",,0,unflagged,True,6,2022-04-17 02:17:30.456135,19,portrait
photo_002990,IMG_2990.NEF,2022-03-24 02:25:10,NEF,21.37,Nikon Z6 II,50mm f/1.8,35,1.4,0.005,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""bokeh"", ""portrait""]",yellow,2,picked,False,0,2022-03-24 02:25:10.000000,19,portrait
photo_002991,IMG_2991.NEF,2022-03-24 01:46:50,NEF,42.35,Nikon Z6 II,50mm f/1.8,50,2.8,0.00625,200,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""model"", ""people"", ""studio"", ""bokeh""]",,3,unflagged,True,4,2022-03-29 21:06:46.979562,19,portrait
photo_002992,IMG_2992.NEF,2022-03-24 01:56:11,NEF,27.57,Nikon Z6 II,50mm f/1.8,85,2.0,0.005,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""people"", ""headshot"", ""portrait""]",,1,picked,True,4,2022-03-31 08:20:58.512027,19,portrait
photo_002993,IMG_2993.NEF,2022-03-24 02:11:38,NEF,16.77,Nikon Z6 II,50mm f/1.8,85,2.0,0.004,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""model"", ""people"", ""bokeh"", ""portrait"", ""studio""]",,2,unflagged,True,4,2022-04-13 19:57:38.101621,19,portrait
photo_002994,IMG_2994.NEF,2022-03-24 00:16:58,NEF,37.64,Nikon Z6 II,50mm f/1.8,85,2.8,0.005,1600,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""model"", ""people"", ""natural light"", ""portrait""]",,3,picked,True,5,2022-03-29 19:10:17.207573,19,portrait
photo_002995,IMG_2995.NEF,2022-03-24 01:41:02,NEF,29.48,Nikon Z6 II,50mm f/1.8,50,2.8,0.008,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""studio"", ""people""]",yellow,2,unflagged,True,6,2022-04-10 23:40:12.933515,19,portrait
photo_002996,IMG_2996.NEF,2022-03-24 00:34:39,NEF,34.8,Nikon Z6 II,50mm f/1.8,50,1.8,0.003125,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""portrait"", ""studio""]",,0,unflagged,True,5,2022-03-30 04:37:20.997627,19,portrait
photo_002997,IMG_2997.NEF,2022-03-24 00:44:02,NEF,28.33,Nikon Z6 II,50mm f/1.8,50,2.0,0.004,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""model"", ""natural light"", ""portrait"", ""headshot"", ""people""]",,2,unflagged,True,6,2022-03-27 11:21:44.638860,19,portrait
photo_002998,IMG_2998.NEF,2022-03-24 00:59:43,NEF,34.4,Nikon Z6 II,50mm f/1.8,85,1.4,0.005,400,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""bokeh"", ""people"", ""model"", ""headshot"", ""portrait""]",,0,unflagged,False,0,2022-03-24 00:59:43.000000,19,portrait
photo_002999,IMG_2999.NEF,2022-03-24 02:22:00,NEF,26.93,Nikon Z6 II,50mm f/1.8,35,1.4,0.005,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""headshot"", ""model"", ""portrait""]",,0,unflagged,True,6,2022-04-14 05:00:01.269872,19,portrait
photo_003000,IMG_3000.JPG,2022-03-24 01:42:09,JPG,3.41,Nikon Z6 II,50mm f/1.8,85,2.0,0.008,1600,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""bokeh"", ""model"", ""portrait""]",,0,unflagged,True,3,2022-03-27 01:13:31.087041,19,portrait
photo_003001,IMG_3001.NEF,2022-03-24 02:16:18,NEF,26.05,Nikon Z6 II,50mm f/1.8,50,2.8,0.005,400,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""natural light"", ""portrait"", ""model""]",,0,rejected,True,6,2022-04-03 18:11:14.988284,19,portrait
photo_003002,IMG_3002.NEF,2022-03-24 01:07:58,NEF,37.34,Nikon Z6 II,50mm f/1.8,50,1.8,0.005,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""studio"", ""headshot"", ""model"", ""bokeh"", ""portrait""]",,3,unflagged,True,6,2022-04-20 15:46:22.574802,19,portrait
photo_003003,IMG_3003.NEF,2022-03-24 02:13:50,NEF,28.28,Nikon Z6 II,50mm f/1.8,85,1.4,0.005,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""bokeh"", ""headshot""]",yellow,0,unflagged,False,0,2022-03-24 02:13:50.000000,19,portrait
photo_003004,IMG_3004.JPG,2022-03-24 00:30:20,JPG,5.15,Nikon Z6 II,50mm f/1.8,50,1.8,0.00625,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""portrait"", ""model""]",yellow,2,unflagged,False,0,2022-03-24 00:30:20.000000,19,portrait
photo_003005,IMG_3005.NEF,2022-03-24 02:12:11,NEF,22.34,Nikon Z6 II,50mm f/1.8,50,1.8,0.004,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""studio"", ""people"", ""model"", ""headshot""]",,0,unflagged,True,5,2022-04-05 05:29:24.234565,19,portrait
photo_003006,IMG_3006.NEF,2022-03-24 01:04:49,NEF,33.03,Nikon Z6 II,50mm f/1.8,50,2.0,0.00625,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""bokeh"", ""people"", ""studio"", ""model""]",,3,unflagged,False,0,2022-03-24 01:04:49.000000,19,portrait
photo_003007,IMG_3007.JPG,2022-03-24 01:36:48,JPG,2.87,Nikon Z6 II,50mm f/1.8,50,2.0,0.008,1600,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""natural light"", ""people"", ""model"", ""bokeh""]",red,0,unflagged,True,9,2022-04-15 20:35:23.143155,19,portrait
photo_003008,IMG_3008.NEF,2022-03-24 02:02:17,NEF,43.14,Nikon Z6 II,50mm f/1.8,35,2.0,0.004,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""portrait"", ""natural light"", ""bokeh"", ""studio""]",,0,unflagged,False,0,2022-03-24 02:02:17.000000,19,portrait
photo_003009,IMG_3009.NEF,2022-03-24 00:32:55,NEF,24.69,Nikon Z6 II,50mm f/1.8,50,1.4,0.00625,400,"New York, NY",night,/2022/,[],"[""people"", ""portrait"", ""model"", ""headshot""]",,1,unflagged,True,6,2022-03-25 07:37:35.410703,19,portrait
photo_003010,IMG_3010.NEF,2022-03-24 02:38:01,NEF,23.76,Nikon Z6 II,50mm f/1.8,50,1.8,0.003125,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""studio"", ""portrait"", ""headshot"", ""model"", ""natural light""]",yellow,0,picked,True,5,2022-04-03 03:52:47.731812,19,portrait
photo_003011,IMG_3011.NEF,2022-03-24 02:40:26,NEF,20.36,Nikon Z6 II,50mm f/1.8,50,2.0,0.008,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""headshot"", ""people"", ""model"", ""portrait""]",,3,unflagged,True,3,2022-03-31 13:54:15.732342,19,portrait
photo_003012,IMG_3012.NEF,2022-03-24 01:05:34,NEF,44.87,Nikon Z6 II,50mm f/1.8,85,2.8,0.00625,100,"New York, NY",night,/2022/,[],"[""model"", ""headshot"", ""bokeh"", ""studio""]",,2,picked,True,5,2022-04-01 15:06:25.387465,19,portrait
photo_003013,IMG_3013.NEF,2022-03-24 01:48:14,NEF,30.24,Nikon Z6 II,50mm f/1.8,50,1.8,0.003125,200,"New York, NY",night,/2022/,[],"[""headshot"", ""natural light""]",,3,unflagged,True,7,2022-03-28 18:06:48.751604,19,portrait
photo_003014,IMG_3014.NEF,2022-03-24 02:05:33,NEF,42.43,Nikon Z6 II,50mm f/1.8,85,1.4,0.008,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""portrait"", ""people""]",,1,unflagged,True,4,2022-04-09 10:52:26.799524,19,portrait
photo_003015,IMG_3015.NEF,2022-03-24 02:10:36,NEF,21.25,Nikon Z6 II,50mm f/1.8,35,2.0,0.005,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""portrait"", ""natural light"", ""model"", ""studio""]",,1,unflagged,True,3,2022-03-25 04:30:25.515022,19,portrait
photo_003016,IMG_3016.NEF,2022-03-24 00:23:26,NEF,18.96,Nikon Z6 II,50mm f/1.8,50,2.0,0.00625,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""people"", ""natural light""]",,0,unflagged,True,8,2022-04-17 13:48:13.361086,19,portrait
photo_003017,IMG_3017.NEF,2022-03-24 01:58:27,NEF,40.81,Nikon Z6 II,50mm f/1.8,50,1.8,0.005,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""natural light"", ""model"", ""people"", ""portrait"", ""studio""]",red,2,unflagged,True,8,2022-03-26 00:17:13.105809,19,portrait
photo_003018,IMG_3018.NEF,2022-03-24 00:35:59,NEF,42.18,Nikon Z6 II,50mm f/1.8,85,2.8,0.005,200,"New York, NY",night,/2022/,[],"[""studio"", ""natural light"", ""headshot"", ""portrait"", ""bokeh""]",yellow,2,unflagged,True,5,2022-03-31 14:53:41.224845,19,portrait
photo_003019,IMG_3019.NEF,2022-03-24 02:28:32,NEF,26.49,Nikon Z6 II,50mm f/1.8,85,1.8,0.004,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""natural light"", ""studio"", ""portrait"", ""model""]",,4,unflagged,True,11,2022-04-18 10:58:39.080490,19,portrait
photo_003020,IMG_3020.NEF,2022-03-24 00:36:26,NEF,41.97,Nikon Z6 II,50mm f/1.8,35,1.8,0.008,200,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""model"", ""portrait"", ""headshot"", ""studio"", ""natural light""]",,0,picked,False,0,2022-03-24 00:36:26.000000,19,portrait
photo_003021,IMG_3021.NEF,2022-03-24 02:19:36,NEF,38.46,Nikon Z6 II,50mm f/1.8,50,2.0,0.004,800,"New York, NY",night,/2022/,[],"[""headshot"", ""natural light""]",,0,unflagged,False,0,2022-03-24 02:19:36.000000,19,portrait
photo_003022,IMG_3022.NEF,2022-03-24 01:48:44,NEF,23.96,Nikon Z6 II,50mm f/1.8,35,1.8,0.005,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""portrait"", ""model"", ""natural light"", ""people"", ""bokeh""]",,0,unflagged,False,0,2022-03-24 01:48:44.000000,19,portrait
photo_003023,IMG_3023.NEF,2022-03-24 00:25:48,NEF,36.13,Nikon Z6 II,50mm f/1.8,50,2.0,0.004,800,"New York, NY",night,/2022/,[],"[""model"", ""people""]",,0,unflagged,False,0,2022-03-24 00:25:48.000000,19,portrait
photo_003024,IMG_3024.NEF,2022-03-24 02:37:11,NEF,20.85,Nikon Z6 II,50mm f/1.8,85,1.8,0.008,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""model"", ""portrait"", ""studio""]",,0,unflagged,True,6,2022-04-02 08:24:48.293566,19,portrait
photo_003025,IMG_3025.NEF,2022-03-24 02:20:56,NEF,22.89,Nikon Z6 II,50mm f/1.8,85,2.8,0.008,200,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""model"", ""natural light""]",,0,unflagged,False,0,2022-03-24 02:20:56.000000,19,portrait
photo_003026,IMG_3026.NEF,2022-03-24 00:34:27,NEF,39.3,Nikon Z6 II,50mm f/1.8,50,2.8,0.003125,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""studio"", ""headshot"", ""people"", ""portrait"", ""model""]",red,3,picked,False,0,2022-03-24 00:34:27.000000,19,portrait
photo_003027,IMG_3027.JPG,2022-03-24 02:34:43,JPG,5.03,Nikon Z6 II,50mm f/1.8,85,1.8,0.003125,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""headshot"", ""bokeh"", ""studio""]",,2,unflagged,False,0,2022-03-24 02:34:43.000000,19,portrait
photo_003028,IMG_3028.NEF,2022-03-24 00:18:22,NEF,42.1,Nikon Z6 II,50mm f/1.8,85,1.4,0.00625,400,"New York, NY",night,/2022/,[],"[""model"", ""studio""]",,3,unflagged,True,2,2022-03-27 20:21:05.361642,19,portrait
photo_003029,IMG_3029.NEF,2022-03-24 02:21:52,NEF,40.66,Nikon Z6 II,50mm f/1.8,50,1.4,0.00625,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""headshot"", ""people"", ""studio""]",,0,unflagged,False,0,2022-03-24 02:21:52.000000,19,portrait
photo_003030,IMG_3030.NEF,2022-03-24 02:49:17,NEF,40.23,Nikon Z6 II,50mm f/1.8,85,2.8,0.008,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""bokeh"", ""natural light"", ""portrait""]",,3,unflagged,True,8,2022-04-01 03:30:58.072199,19,portrait
photo_003031,IMG_3031.NEF,2022-03-24 02:07:26,NEF,20.92,Nikon Z6 II,50mm f/1.8,50,1.8,0.005,1600,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""natural light"", ""headshot"", ""people"", ""portrait"", ""studio""]",,0,unflagged,False,0,2022-03-24 02:07:26.000000,19,portrait
photo_003032,IMG_3032.NEF,2022-03-24 02:37:55,NEF,43.37,Nikon Z6 II,50mm f/1.8,50,1.8,0.00625,100,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""natural light"", ""headshot"", ""studio"", ""people"", ""bokeh""]",,0,rejected,False,0,2022-03-24 02:37:55.000000,19,portrait
photo_003033,IMG_3033.JPG,2022-03-24 01:00:12,JPG,5.09,Nikon Z6 II,50mm f/1.8,50,2.0,0.005,200,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""studio"", ""people""]",yellow,1,unflagged,True,8,2022-03-26 06:03:58.913329,19,portrait
photo_003034,IMG_3034.JPG,2022-03-24 01:02:28,JPG,9.78,Nikon Z6 II,50mm f/1.8,50,1.8,0.005,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""studio"", ""natural light""]",,1,rejected,False,0,2022-03-24 01:02:28.000000,19,portrait
photo_003035,IMG_3035.NEF,2022-03-24 00:29:10,NEF,38.03,Nikon Z6 II,50mm f/1.8,50,1.4,0.008,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""studio"", ""people"", ""headshot"", ""bokeh"", ""model""]",yellow,0,unflagged,True,5,2022-04-06 19:06:39.963294,19,portrait
photo_003036,IMG_3036.NEF,2022-03-24 00:42:54,NEF,17.33,Nikon Z6 II,50mm f/1.8,35,2.8,0.005,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""studio"", ""people"", ""model"", ""headshot""]",,3,unflagged,True,12,2022-04-04 04:51:31.466342,19,portrait
photo_003037,IMG_3037.NEF,2022-03-24 01:34:00,NEF,43.58,Nikon Z6 II,50mm f/1.8,50,2.8,0.00625,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""bokeh"", ""portrait"", ""people"", ""model"", ""studio""]",,4,unflagged,True,5,2022-04-10 20:52:10.302226,19,portrait
photo_003038,IMG_3038.NEF,2022-03-24 00:35:02,NEF,35.93,Nikon Z6 II,50mm f/1.8,50,2.8,0.003125,200,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""model"", ""portrait""]",,0,rejected,False,0,2022-03-24 00:35:02.000000,19,portrait
photo_003039,IMG_3039.NEF,2022-03-24 00:59:26,NEF,41.37,Nikon Z6 II,50mm f/1.8,50,2.0,0.005,100,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""people"", ""headshot"", ""studio"", ""model""]",,2,unflagged,False,0,2022-03-24 00:59:26.000000,19,portrait
photo_003040,IMG_3040.NEF,2022-03-24 00:41:16,NEF,34.76,Nikon Z6 II,50mm f/1.8,85,2.8,0.008,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""portrait"", ""bokeh"", ""people"", ""natural light"", ""headshot""]",,1,unflagged,False,0,2022-03-24 00:41:16.000000,19,portrait
photo_003041,IMG_3041.NEF,2022-03-24 02:59:42,NEF,33.57,Nikon Z6 II,50mm f/1.8,50,1.4,0.008,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""model"", ""studio"", ""portrait""]",,0,unflagged,False,0,2022-03-24 02:59:42.000000,19,portrait
photo_003042,IMG_3042.NEF,2022-03-24 00:14:29,NEF,16.01,Nikon Z6 II,50mm f/1.8,85,1.8,0.005,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""studio"", ""model"", ""natural light"", ""portrait""]",,1,picked,True,6,2022-03-29 16:34:37.503457,19,portrait
photo_003043,IMG_3043.NEF,2022-03-24 01:41:48,NEF,32.85,Nikon Z6 II,50mm f/1.8,50,2.0,0.00625,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""model"", ""headshot"", ""people""]",,0,picked,False,0,2022-03-24 01:41:48.000000,19,portrait
photo_003044,IMG_3044.NEF,2022-03-24 02:19:02,NEF,19.35,Nikon Z6 II,50mm f/1.8,50,2.8,0.005,1600,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""studio"", ""portrait"", ""bokeh"", ""model""]",,0,unflagged,False,0,2022-03-24 02:19:02.000000,19,portrait
photo_003045,IMG_3045.JPG,2022-03-24 01:43:01,JPG,8.81,Nikon Z6 II,50mm f/1.8,85,2.0,0.004,800,"New York, NY",night,/2022/,[],"[""bokeh"", ""studio"", ""natural light"", ""people""]",,3,unflagged,True,8,2022-03-30 05:03:34.900631,19,portrait
photo_003046,IMG_3046.JPG,2022-03-24 02:36:28,JPG,2.49,Nikon Z6 II,50mm f/1.8,50,1.8,0.008,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""model"", ""people"", ""natural light"", ""studio"", ""portrait""]",,1,unflagged,True,4,2022-04-10 13:21:33.855685,19,portrait
photo_003047,IMG_3047.NEF,2022-03-24 01:25:51,NEF,24.64,Nikon Z6 II,50mm f/1.8,50,2.0,0.00625,100,"New York, NY",night,/2022/,[],"[""headshot"", ""studio"", ""portrait"", ""people"", ""model""]",yellow,1,unflagged,False,0,2022-03-24 01:25:51.000000,19,portrait
photo_003048,IMG_3048.JPG,2022-03-24 02:52:31,JPG,2.36,Nikon Z6 II,50mm f/1.8,50,1.4,0.00625,1600,"New York, NY",night,/2022/,[],"[""people"", ""natural light"", ""portrait""]",,0,unflagged,False,0,2022-03-24 02:52:31.000000,19,portrait
photo_003049,IMG_3049.NEF,2022-03-24 00:38:33,NEF,44.46,Nikon Z6 II,50mm f/1.8,50,1.8,0.008,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""portrait"", ""model"", ""natural light""]",,2,picked,True,3,2022-03-27 00:15:42.785980,19,portrait
photo_003050,IMG_3050.NEF,2022-03-24 01:59:36,NEF,16.42,Nikon Z6 II,50mm f/1.8,35,2.0,0.005,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""studio"", ""bokeh"", ""natural light"", ""people"", ""headshot""]",red,0,unflagged,False,0,2022-03-24 01:59:36.000000,19,portrait
photo_003051,IMG_3051.NEF,2022-03-24 02:50:46,NEF,35.31,Nikon Z6 II,50mm f/1.8,35,1.4,0.005,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""bokeh"", ""model"", ""studio"", ""natural light"", ""headshot""]",,4,unflagged,True,4,2022-03-27 18:22:46.930785,19,portrait
photo_003052,IMG_3052.JPG,2022-03-24 02:11:23,JPG,4.58,Nikon Z6 II,50mm f/1.8,50,1.8,0.003125,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""headshot"", ""studio"", ""people""]",red,3,rejected,True,7,2022-04-07 07:29:04.373093,19,portrait
photo_003053,IMG_3053.NEF,2022-03-24 01:57:38,NEF,44.01,Nikon Z6 II,50mm f/1.8,50,1.8,0.004,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""bokeh"", ""studio"", ""portrait""]",,0,unflagged,True,3,2022-03-27 23:23:02.642549,19,portrait
photo_003054,IMG_3054.NEF,2022-03-24 00:25:00,NEF,26.15,Nikon Z6 II,50mm f/1.8,35,2.8,0.004,400,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""natural light"", ""bokeh""]",,0,unflagged,False,0,2022-03-24 00:25:00.000000,19,portrait
photo_003055,IMG_3055.NEF,2022-03-24 01:09:53,NEF,29.09,Nikon Z6 II,50mm f/1.8,50,1.8,0.003125,800,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""natural light"", ""bokeh"", ""people"", ""portrait""]",,3,picked,False,0,2022-03-24 01:09:53.000000,19,portrait
photo_003056,IMG_3056.NEF,2022-03-24 02:59:36,NEF,19.59,Nikon Z6 II,50mm f/1.8,50,2.0,0.008,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""headshot"", ""people"", ""studio"", ""model"", ""portrait""]",,1,unflagged,True,6,2022-04-03 15:23:43.715712,19,portrait
photo_003057,IMG_3057.NEF,2022-03-24 02:34:27,NEF,24.23,Nikon Z6 II,50mm f/1.8,85,1.8,0.004,100,"New York, NY",night,/2022/,[],"[""natural light"", ""bokeh"", ""people""]",,1,rejected,True,4,2022-04-02 12:02:15.713940,19,portrait
photo_003058,IMG_3058.JPG,2022-03-24 00:21:39,JPG,4.24,Nikon Z6 II,50mm f/1.8,35,1.8,0.00625,100,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""people"", ""headshot"", ""bokeh""]",,2,rejected,True,8,2022-04-11 00:42:33.586014,19,portrait
photo_003059,IMG_3059.NEF,2022-03-24 01:27:27,NEF,43.9,Nikon Z6 II,50mm f/1.8,50,1.8,0.00625,800,"New York, NY",night,/2022/,[],"[""studio"", ""bokeh"", ""model"", ""people""]",yellow,2,unflagged,False,0,2022-03-24 01:27:27.000000,19,portrait
photo_003060,IMG_3060.NEF,2022-03-24 02:52:49,NEF,18.13,Nikon Z6 II,50mm f/1.8,50,1.8,0.008,800,"New York, NY",night,/2022/,[],"[""model"", ""studio"", ""people"", ""portrait""]",,1,picked,True,3,2022-04-06 08:31:48.253340,19,portrait
photo_003061,IMG_3061.NEF,2022-03-24 02:23:15,NEF,44.54,Nikon Z6 II,50mm f/1.8,85,2.0,0.00625,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""portrait"", ""studio"", ""model"", ""headshot"", ""people""]",yellow,2,picked,True,9,2022-03-26 09:27:53.081735,19,portrait
photo_003062,IMG_3062.NEF,2022-03-24 02:58:46,NEF,29.93,Nikon Z6 II,50mm f/1.8,85,1.8,0.003125,100,"New York, NY",night,/2022/,[],"[""headshot"", ""people""]",red,1,unflagged,False,0,2022-03-24 02:58:46.000000,19,portrait
photo_003063,IMG_3063.NEF,2022-03-24 01:31:16,NEF,22.06,Nikon Z6 II,50mm f/1.8,50,2.8,0.004,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""natural light"", ""people""]",,0,picked,True,5,2022-03-25 05:12:17.762457,19,portrait
photo_003064,IMG_3064.NEF,2022-03-24 02:20:54,NEF,21.65,Nikon Z6 II,50mm f/1.8,50,1.8,0.005,800,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""people"", ""natural light"", ""bokeh"", ""portrait"", ""studio""]",red,0,rejected,False,0,2022-03-24 02:20:54.000000,19,portrait
photo_003065,IMG_3065.NEF,2022-03-24 01:03:14,NEF,16.09,Nikon Z6 II,50mm f/1.8,50,1.4,0.008,200,"New York, NY",night,/2022/,[],"[""portrait"", ""people"", ""headshot""]",,0,unflagged,False,0,2022-03-24 01:03:14.000000,19,portrait
photo_003066,IMG_3066.NEF,2022-03-24 02:53:37,NEF,32.39,Nikon Z6 II,50mm f/1.8,50,1.8,0.008,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""people"", ""bokeh"", ""model"", ""portrait"", ""studio""]",,2,unflagged,True,5,2022-03-25 19:18:08.783175,19,portrait
photo_003067,IMG_3067.JPG,2022-03-24 00:51:18,JPG,9.16,Nikon Z6 II,50mm f/1.8,85,2.0,0.00625,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""studio"", ""bokeh"", ""portrait"", ""headshot""]",,1,picked,True,3,2022-04-10 06:45:17.153119,19,portrait
photo_003068,IMG_3068.JPG,2022-03-24 00:28:47,JPG,9.27,Nikon Z6 II,50mm f/1.8,50,2.8,0.003125,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""headshot"", ""portrait"", ""natural light""]",,0,unflagged,False,0,2022-03-24 00:28:47.000000,19,portrait
photo_003069,IMG_3069.NEF,2022-03-24 01:26:20,NEF,25.03,Nikon Z6 II,50mm f/1.8,50,1.8,0.008,800,"New York, NY",night,/2022/,"[""Portrait_Session""]","[""natural light"", ""portrait"", ""studio"", ""headshot"", ""bokeh""]",,0,unflagged,True,9,2022-05-10 10:21:16.842954,19,portrait
photo_003070,IMG_3070.JPG,2022-03-24 00:42:10,JPG,2.17,Nikon Z6 II,50mm f/1.8,50,1.8,0.005,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,"[""Portrait_Session""]","[""model"", ""people"", ""headshot"", ""portrait""]",,3,unflagged,False,0,2022-03-24 00:42:10.000000,19,portrait
photo_003071,IMG_3071.NEF,2022-03-24 00:35:50,NEF,43.73,Nikon Z6 II,50mm f/1.8,35,1.8,0.00625,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""natural light"", ""bokeh""]",,0,rejected,False,0,2022-03-24 00:35:50.000000,19,portrait
photo_003072,IMG_3072.NEF,2022-03-24 01:57:53,NEF,25.72,Nikon Z6 II,50mm f/1.8,85,1.8,0.004,200,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""natural light"", ""headshot"", ""people"", ""portrait"", ""studio""]",,1,unflagged,True,3,2022-04-05 20:53:18.806916,19,portrait
photo_003073,IMG_3073.NEF,2022-03-24 01:52:30,NEF,27.32,Nikon Z6 II,50mm f/1.8,35,1.8,0.004,400,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""natural light"", ""headshot""]",,0,unflagged,True,7,2022-03-26 14:35:39.213058,19,portrait
photo_003074,IMG_3074.NEF,2022-03-24 01:07:34,NEF,38.68,Nikon Z6 II,50mm f/1.8,85,2.8,0.005,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""people"", ""portrait"", ""studio""]",,1,unflagged,True,8,2022-03-26 10:12:53.102541,19,portrait
photo_003075,IMG_3075.NEF,2022-03-24 00:37:24,NEF,26.58,Nikon Z6 II,50mm f/1.8,85,1.4,0.005,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""people"", ""studio""]",,2,unflagged,True,4,2022-03-25 15:51:18.321990,19,portrait
photo_003076,IMG_3076.NEF,2022-03-24 02:35:25,NEF,34.57,Nikon Z6 II,50mm f/1.8,85,2.8,0.00625,100,"New York, NY",night,/2022/2022-03-Portrait_Session/,[],"[""natural light"", ""model""]",yellow,0,picked,False,0,2022-03-24 02:35:25.000000,19,portrait
